"","hgnc_id","fusil"
"2691","HGNC:19092","VN"
"2692","HGNC:2973","CL"
"2693","HGNC:24102","VN"
"2694","HGNC:9862","VP"
"2695","HGNC:24566","VP"
"2696","HGNC:17861","DL"
"2697","HGNC:24434","VP"
"2698","HGNC:19689","VP"
"2699","HGNC:7907","SV"
"2700","HGNC:29834","VP"
"2701","HGNC:14209","VP"
"2702","HGNC:26265","CL"
"2703","HGNC:29872","VP"
"2704","HGNC:26351","VN"
"2705","HGNC:22965","DL"
"2706","HGNC:30085","VN"
"2707","HGNC:17885","VP"
"2708","HGNC:17175","VP"
"2709","HGNC:28852","VP"
"2710","HGNC:24238","VP"
"2711","HGNC:23092","VP"
"2712","HGNC:19949","CL"
"2713","HGNC:16932","VP"
"2714","HGNC:47","VP"
"2715","HGNC:30002","VN"
"2716","HGNC:20120","DL"
"2717","HGNC:2366","VN"
"2718","HGNC:13056","SV"
"2719","HGNC:25621","VP"
"2720","HGNC:28472","SV"
"2721","HGNC:27056","VN"
"2722","HGNC:24475","VP"
"2723","HGNC:25551","SV"
"2724","HGNC:10698","VP"
"2725","HGNC:9479","CL"
"2726","HGNC:8140","CL"
"2727","HGNC:17985","SV"
"2728","HGNC:3531","VN"
"2729","HGNC:29094","DL"
"2730","HGNC:23617","VN"
"2731","HGNC:21077","CL"
"2732","HGNC:28953","VN"
"2733","HGNC:23338","VP"
"2734","HGNC:27537","VP"
"2735","HGNC:7516","VP"
"2736","HGNC:6217","CL"
"2737","HGNC:15833","VN"
"2738","HGNC:4537","VP"
"2739","HGNC:23366","VP"
"2740","HGNC:15973","VN"
"2741","HGNC:26244","DL"
"2742","HGNC:16687","SV"
"2743","HGNC:23247","DL"
"2744","HGNC:20327","SV"
"2745","HGNC:28386","VP"
"2746","HGNC:26341","VP"
"2747","HGNC:15708","VP"
"2748","HGNC:33800","VP"
"2749","HGNC:18599","CL"
"2750","HGNC:29171","VP"
"2751","HGNC:16225","VN"
"2752","HGNC:16935","DL"
"2753","HGNC:14676","VN"
"2754","HGNC:20096","VP"
"2755","HGNC:2584","VP"
"2756","HGNC:13509","VP"
"2757","HGNC:12619","VP"
"2758","HGNC:1935","SV"
"2759","HGNC:28536","VP"
"2760","HGNC:25651","CL"
"2761","HGNC:25599","VN"
"2762","HGNC:24581","VP"
"2763","HGNC:21063","VP"
"2764","HGNC:29285","VP"
"2765","HGNC:12830","CL"
"2766","HGNC:33274","VP"
"2767","HGNC:29325","VP"
"2768","HGNC:25378","VP"
"2769","HGNC:17347","CL"
"2770","HGNC:26620","VP"
"2771","HGNC:21152","VP"
"2772","HGNC:21152","VP"
"2773","HGNC:30287","CL"
"2774","HGNC:29013","DL"
"2775","HGNC:18150","DL"
"2776","HGNC:5226","VN"
"2777","HGNC:29877","DL"
"2778","HGNC:20192","VP"
"2779","HGNC:1305","VP"
"2780","HGNC:16490","VP"
"2781","HGNC:18113","VN"
"2782","HGNC:23682","VP"
"2783","HGNC:4315","CL"
"2784","HGNC:20907","CL"
"2785","HGNC:26422","VP"
"2786","HGNC:23139","VP"
"2787","HGNC:24319","DL"
"2788","HGNC:30314","DL"
"2789","HGNC:30029","CL"
"2790","HGNC:26530","SV"
"2791","HGNC:29299","VP"
"2792","HGNC:26505","VP"
"2793","HGNC:29110","DL"
"2794","HGNC:30542","VP"
"2795","HGNC:26556","VP"
"2796","HGNC:20818","VP"
"2797","HGNC:26689","VN"
"2798","HGNC:15677","VP"
"2799","HGNC:16769","SV"
"2800","HGNC:14644","VP"
"2801","HGNC:21050","VP"
"2802","HGNC:21050","VP"
"2803","HGNC:15808","SV"
"2804","HGNC:29140","CL"
"2805","HGNC:20265","SV"
"2806","HGNC:1800","VP"
"2807","HGNC:16652","DL"
"2808","HGNC:26693","VP"
"2809","HGNC:26693","VP"
"2810","HGNC:16116","VP"
"2811","HGNC:30382","VN"
"2812","HGNC:1492","VN"
"2813","HGNC:24712","DL"
"2814","HGNC:24776","VP"
"2815","HGNC:29164","VP"
"2816","HGNC:28389","VN"
"2817","HGNC:26759","DL"
"2818","HGNC:11429","VP"
"2819","HGNC:686","VN"
"2820","HGNC:16283","VN"
"2821","HGNC:16851","VP"
"2822","HGNC:7542","VP"
"2823","HGNC:13242","VP"
"2824","HGNC:28883","CL"
"2825","HGNC:24890","SV"
"2826","HGNC:24674","VP"
"2827","HGNC:12017","CL"
"2828","HGNC:8642","VP"
"2829","HGNC:20067","VP"
"2830","HGNC:1321","DL"
"2831","HGNC:29807","VN"
"2832","HGNC:28051","VN"
"2833","HGNC:29104","VP"
"2834","HGNC:26195","VP"
"2835","HGNC:25583","VP"
"2836","HGNC:37236","VP"
"2837","HGNC:25648","VP"
"2838","HGNC:20079","DL"
"2839","HGNC:26861","VP"
"2840","HGNC:16992","VP"
"2841","HGNC:29039","DL"
"2842","HGNC:30041","VP"
"2843","HGNC:29589","VP"
"2844","HGNC:18588","VN"
"2845","HGNC:26552","VP"
"2846","HGNC:18484","VP"
"2847","HGNC:3008","VP"
"2848","HGNC:26886","SV"
"2849","HGNC:33752","VN"
"2850","HGNC:33752","VN"
"2851","HGNC:27050","VP"
"2852","HGNC:9408","SV"
"2853","HGNC:17012","CL"
"2854","HGNC:24649","SV"
"2855","HGNC:29810","DL"
"2856","HGNC:14932","VP"
"2857","HGNC:25361","VP"
"2858","HGNC:7714","DL"
"2859","HGNC:29272","VP"
"2860","HGNC:30972","VP"
"2861","HGNC:696","VP"
"2862","HGNC:24531","CL"
"2863","HGNC:27938","VP"
"2864","HGNC:37241","VP"
"2865","HGNC:24103","DL"
"2866","HGNC:30033","VP"
"2867","HGNC:15467","SV"
"2868","HGNC:16137","SV"
"2869","HGNC:30589","VP"
"2870","HGNC:4558","VP"
"2871","HGNC:32954","VN"
"2872","HGNC:20370","VP"
"2873","HGNC:26782","VP"
"2874","HGNC:21057","SV"
"2875","HGNC:19421","SV"
"2876","HGNC:25610","VP"
"2877","HGNC:23847","VP"
"2878","HGNC:26825","VN"
"2879","HGNC:29289","VP"
"2880","HGNC:28320","DL"
"2881","HGNC:11857","VP"
"2882","HGNC:18039","SV"
"2883","HGNC:28845","DL"
"2884","HGNC:29160","SV"
"2885","HGNC:11134","CL"
"2886","HGNC:16158","VN"
"2887","HGNC:14873","SV"
"2888","HGNC:15797","VP"
"2889","HGNC:28095","SV"
"2890","HGNC:32390","VP"
"2891","HGNC:24058","VP"
"2892","HGNC:14645","DL"
"2893","HGNC:26724","CL"
"2894","HGNC:26814","VP"
"2895","HGNC:15860","CL"
"2896","HGNC:2556","DL"
"2897","HGNC:8598","VP"
"2898","HGNC:13787","VP"
"2899","HGNC:23485","VP"
"2900","HGNC:19426","DL"
"2901","HGNC:25951","SV"
"2902","HGNC:30265","SV"
"2903","HGNC:24888","VP"
"2904","HGNC:30714","VP"
"2905","HGNC:17721","VP"
"2906","HGNC:28959","CL"
"2907","HGNC:16807","VN"
"2908","HGNC:13597","SV"
"2909","HGNC:23030","VP"
"2910","HGNC:31853","VP"
"2911","HGNC:25866","VP"
"2912","HGNC:17085","DL"
"2913","HGNC:16639","CL"
"2914","HGNC:20749","VP"
"2915","HGNC:23483","VN"
"2916","HGNC:29282","DL"
"2917","HGNC:19721","SV"
"2918","HGNC:28924","VP"
"2919","HGNC:28121","DL"
"2920","HGNC:28721","VN"
"2921","HGNC:1337","SV"
"2922","HGNC:6678","VP"
"2923","HGNC:29501","SV"
"2924","HGNC:22949","VP"
"2925","HGNC:20742","DL"
"2926","HGNC:11431","VP"
"2927","HGNC:25727","VP"
"2928","HGNC:33848","CL"
"2929","HGNC:20060","VP"
"2930","HGNC:14059","VN"
"2931","HGNC:36","VP"
"2932","HGNC:18469","VP"
"2933","HGNC:24529","DL"
"2934","HGNC:16160","DL"
"2935","HGNC:28045","VN"
"2936","HGNC:24431","VP"
"2937","HGNC:26922","VN"
"2938","HGNC:25618","VP"
"2939","HGNC:27561","CL"
"2940","HGNC:3574","VP"
"2941","HGNC:25216","SV"
"2942","HGNC:18537","VP"
"2943","HGNC:30684","DL"
"2944","HGNC:22203","DL"
"2945","HGNC:17180","VP"
"2946","HGNC:13553","VP"
"2947","HGNC:25160","CL"
"2948","HGNC:18311","SV"
"2949","HGNC:30023","DL"
"2950","HGNC:20188","DL"
"2951","HGNC:18472","VP"
"2952","HGNC:6546","CL"
"2953","HGNC:20324","DL"
"2954","HGNC:29788","DL"
"2955","HGNC:23677","VN"
"2956","HGNC:19372","VP"
"2957","HGNC:24745","VN"
"2958","HGNC:16252","VP"
"2959","HGNC:29669","DL"
"2960","HGNC:20099","VP"
"2961","HGNC:18143","VP"
"2962","HGNC:18143","VP"
"2963","HGNC:18430","VN"
"2964","HGNC:24502","VP"
"2965","HGNC:26185","SV"
"2966","HGNC:1371","VN"
"2967","HGNC:547","VN"
"2968","HGNC:24054","CL"
"2969","HGNC:12557","SV"
"2970","HGNC:11466","DL"
"2971","HGNC:22234","VN"
"2972","HGNC:25014","DL"
"2973","HGNC:30832","VP"
"2974","HGNC:20471","CL"
"2975","HGNC:4908","DL"
"2976","HGNC:28152","DL"
"2977","HGNC:18782","DL"
"2978","HGNC:30036","VP"
"2979","HGNC:18871","VP"
"2980","HGNC:20187","VP"
"2981","HGNC:9491","DL"
"2982","HGNC:21020","CL"
"2983","HGNC:18165","VP"
"2984","HGNC:1298","VP"
"2985","HGNC:25897","SV"
"2986","HGNC:24666","CL"
"2987","HGNC:21203","VP"
"2988","HGNC:28429","SV"
"2989","HGNC:28226","CL"
"2990","HGNC:21750","VP"
"2991","HGNC:26117","VP"
"2992","HGNC:23405","VP"
"2993","HGNC:24022","VP"
"2994","HGNC:17836","VP"
"2995","HGNC:28396","DL"
"2996","HGNC:29618","SV"
"2997","HGNC:2523","VP"
"2998","HGNC:2299","VP"
"2999","HGNC:705","CL"
"3000","HGNC:26847","VP"
"3001","HGNC:24565","CL"
"3002","HGNC:28150","VP"
"3003","HGNC:25459","CL"
"3004","HGNC:20073","SV"
"3005","HGNC:30064","DL"
"3006","HGNC:25701","VP"
"3007","HGNC:28973","VP"
"3008","HGNC:25490","VP"
"3009","HGNC:9247","VP"
"3010","HGNC:20068","VP"
"3011","HGNC:20278","DL"
"3012","HGNC:16173","VN"
"3013","HGNC:26558","DL"
"3014","HGNC:15763","CL"
"3015","HGNC:20819","VP"
"3016","HGNC:20819","VP"
"3017","HGNC:27934","VP"
"3018","HGNC:25852","VN"
"3019","HGNC:26688","VN"
"3020","HGNC:9775","VP"
"3021","HGNC:19041","DL"
"3022","HGNC:14014","DL"
"3023","HGNC:14014","DL"
"3024","HGNC:30206","VP"
"3025","HGNC:22984","VP"
"3026","HGNC:25178","VP"
"3027","HGNC:31407","VP"
"3028","HGNC:27648","VP"
"3029","HGNC:19753","VP"
"3030","HGNC:974","VP"
"3031","HGNC:28498","VN"
"3032","HGNC:28498","VN"
"3033","HGNC:20726","CL"
"3034","HGNC:25387","VP"
"3035","HGNC:16110","DL"
"3036","HGNC:24526","VP"
"3037","HGNC:1304","DL"
"3038","HGNC:21498","DL"
"3039","HGNC:25239","VP"
"3040","HGNC:5323","SV"
"3041","HGNC:18037","DL"
"3042","HGNC:1004","DL"
"3043","HGNC:17966","DL"
"3044","HGNC:16994","VP"
"3045","HGNC:18587","VP"
"3046","HGNC:29016","VP"
"3047","HGNC:24484","CL"
"3048","HGNC:21316","CL"
"3049","HGNC:20958","VP"
"3050","HGNC:28843","VN"
"3051","HGNC:7450","VP"
"3052","HGNC:16028","VP"
"3053","HGNC:16028","VP"
"3054","HGNC:25740","VP"
"3055","HGNC:20233","DL"
"3056","HGNC:25422","SV"
"3057","HGNC:16175","VP"
"3058","HGNC:24275","VP"
"3059","HGNC:12927","VP"
"3060","HGNC:14436","SV"
"3061","HGNC:21640","VP"
"3062","HGNC:24741","VP"
"3063","HGNC:24098","VP"
"3064","HGNC:21214","VP"
"3065","HGNC:23836","VP"
"3066","HGNC:18865","VP"
"3067","HGNC:9774","DL"
"3068","HGNC:26152","VP"
"3069","HGNC:16661","VN"
"3070","HGNC:29227","SV"
"3071","HGNC:25084","VP"
"3072","HGNC:11407","VN"
"3073","HGNC:14671","CL"
"3074","HGNC:9245","DL"
"3075","HGNC:15672","DL"
"3076","HGNC:26532","VN"
"3077","HGNC:20761","VP"
"3078","HGNC:24600","VN"
"3079","HGNC:27139","VP"
"3080","HGNC:321","SV"
"3081","HGNC:16855","VP"
"3082","HGNC:29191","SV"
"3083","HGNC:18179","CL"
"3084","HGNC:28433","VP"
"3085","HGNC:15505","SV"
"3086","HGNC:27106","SV"
"3087","HGNC:28971","VP"
"3088","HGNC:28306","VP"
"3089","HGNC:32949","SV"
"3090","HGNC:13993","VP"
"3091","HGNC:25968","VP"
"3092","HGNC:24650","DL"
"3093","HGNC:6299","VP"
"3094","HGNC:30010","VP"
"3095","HGNC:14498","CL"
"3096","HGNC:20892","VN"
"3097","HGNC:29208","VP"
"3098","HGNC:29214","SV"
"3099","HGNC:17329","VP"
"3100","HGNC:28135","VP"
"3101","HGNC:18326","VP"
"3102","HGNC:13420","DL"
"3103","HGNC:28304","VP"
"3104","HGNC:28968","VP"
"3105","HGNC:20576","VP"
"3106","HGNC:19884","VP"
"3107","HGNC:10542","VP"
"3108","HGNC:6937","DL"
"3109","HGNC:33499","CL"
"3110","HGNC:26346","VP"
"3111","HGNC:27030","SV"
"3112","HGNC:4478","VP"
"3113","HGNC:33769","VP"
"3114","HGNC:18073","VN"
"3115","HGNC:19011","SV"
"3116","HGNC:25721","VP"
"3117","HGNC:30279","VN"
"3118","HGNC:26287","VP"
"3119","HGNC:20759","DL"
"3120","HGNC:28115","VP"
"3121","HGNC:28212","DL"
"3122","HGNC:17829","VP"
"3123","HGNC:15982","VP"
"3124","HGNC:26757","VP"
"3125","HGNC:19338","VN"
"3126","HGNC:14131","SV"
"3127","HGNC:20851","VP"
"3128","HGNC:28308","VP"
"3129","HGNC:22432","VP"
"3130","HGNC:10048","VP"
"3131","HGNC:32057","VP"
"3132","HGNC:16878","SV"
"3133","HGNC:27277","VN"
"3134","HGNC:27820","VP"
"3135","HGNC:26099","VP"
"3136","HGNC:17183","VP"
"3137","HGNC:30027","VP"
"3138","HGNC:25521","CL"
"3139","HGNC:26178","DL"
"3140","HGNC:16469","VP"
"3141","HGNC:41910","VP"
"3142","HGNC:19874","CL"
"3143","HGNC:10062","CL"
"3144","HGNC:7869","VP"
"3145","HGNC:24340","CL"
"3146","HGNC:26033","DL"
"3147","HGNC:13081","SV"
"3148","HGNC:23455","DL"
"3149","HGNC:13593","VP"
"3150","HGNC:20357","VN"
"3151","HGNC:26183","VP"
"3152","HGNC:15872","VP"
"3153","HGNC:23513","VP"
"3154","HGNC:1316","SV"
"3155","HGNC:19665","DL"
"3156","HGNC:24852","VP"
"3157","HGNC:12462","VP"
"3158","HGNC:12462","VP"
"3159","HGNC:21168","DL"
"3160","HGNC:10982","DL"
"3161","HGNC:25851","CL"
"3162","HGNC:29025","DL"
"3163","HGNC:28975","VN"
"3164","HGNC:8809","VN"
"3165","HGNC:18470","VP"
"3166","HGNC:25248","DL"
"3167","HGNC:23817","DL"
"3168","HGNC:24642","VP"
"3169","HGNC:20876","VP"
"3170","HGNC:13082","SV"
"3171","HGNC:29832","VP"
"3172","HGNC:2911","DL"
"3173","HGNC:24293","VP"
"3174","HGNC:16955","VP"
"3175","HGNC:24133","VP"
"3176","HGNC:16903","VP"
"3177","HGNC:17798","DL"
"3178","HGNC:17451","VP"
"3179","HGNC:18222","DL"
"3180","HGNC:23095","DL"
"3181","HGNC:10789","CL"
"3182","HGNC:11441","VP"
"3183","HGNC:17598","VP"
"3184","HGNC:10378","CL"
"3185","HGNC:16953","VP"
"3186","HGNC:19265","VP"
"3187","HGNC:17104","SV"
"3188","HGNC:15630","CL"
"3189","HGNC:5046","CL"
"3190","HGNC:17581","VP"
"3191","HGNC:24824","DL"
"3192","HGNC:6055","VP"
"3193","HGNC:17300","CL"
"3194","HGNC:13816","VN"
"3195","HGNC:13028","CL"
"3196","HGNC:2498","CL"
"3197","HGNC:11003","VP"
"3198","HGNC:17449","VP"
"3199","HGNC:30366","DL"
"3200","HGNC:14025","DL"
"3201","HGNC:17563","CL"
"3202","HGNC:17422","DL"
"3203","HGNC:928","DL"
"3204","HGNC:18119","CL"
"3205","HGNC:17433","DL"
"3206","HGNC:4431","CL"
"3207","HGNC:15480","DL"
"3208","HGNC:15943","VP"
"3209","HGNC:17791","VP"
"3210","HGNC:11449","DL"
"3211","HGNC:17429","DL"
"3212","HGNC:14098","CL"
"3213","HGNC:9839","SV"
"3214","HGNC:9840","VP"
"3215","HGNC:18167","VP"
"3216","HGNC:11351","VP"
"3217","HGNC:16959","CL"
"3218","HGNC:8549","VP"
"3219","HGNC:13308","VP"
"3220","HGNC:13308","VP"
"3221","HGNC:12340","DL"
"3222","HGNC:17211","DL"
"3223","HGNC:14885","VP"
"3224","HGNC:14675","VP"
"3225","HGNC:14931","VP"
"3226","HGNC:14931","VP"
"3227","HGNC:14529","VP"
"3228","HGNC:21474","DL"
"3229","HGNC:8856","DL"
"3230","HGNC:14508","CL"
"3231","HGNC:14511","CL"
"3232","HGNC:18006","VP"
"3233","HGNC:14272","VP"
"3234","HGNC:11010","VP"
"3235","HGNC:12392","VP"
"3236","HGNC:706","CL"
"3237","HGNC:2867","CL"
"3238","HGNC:3942","CL"
"3239","HGNC:12310","SV"
"3240","HGNC:13529","VP"
"3241","HGNC:5248","VP"
"3242","HGNC:11440","CL"
"3243","HGNC:11708","SV"
"3244","HGNC:11406","VP"
"3245","HGNC:1421","DL"
"3246","HGNC:5228","VP"
"3247","HGNC:3576","VP"
"3248","HGNC:6239","VP"
"3249","HGNC:9763","DL"
"3250","HGNC:8869","CL"
"3251","HGNC:15985","DL"
"3252","HGNC:703","DL"
"3253","HGNC:12612","DL"
"3254","HGNC:8821","SV"
"3255","HGNC:30386","DL"
"3256","HGNC:17423","VP"
"3257","HGNC:9476","SV"
"3258","HGNC:30702","CL"
"3259","HGNC:17754","VP"
"3260","HGNC:2039","VP"
"3261","HGNC:570","VP"
"3262","HGNC:15508","VP"
"3263","HGNC:6186","DL"
"3264","HGNC:15523","VP"
"3265","HGNC:17537","VN"
"3266","HGNC:17587","DL"
"3267","HGNC:30646","SV"
"3268","HGNC:15750","DL"
"3269","HGNC:30253","VP"
"3270","HGNC:17151","CL"
"3271","HGNC:2034","VP"
"3272","HGNC:24579","VP"
"3273","HGNC:15606","CL"
"3274","HGNC:12440","VN"
"3275","HGNC:13752","VP"
"3276","HGNC:24047","CL"
"3277","HGNC:4492","VN"
"3278","HGNC:30164","VP"
"3279","HGNC:2673","CL"
"3280","HGNC:9470","VP"
"3281","HGNC:24160","VP"
"3282","HGNC:14107","SV"
"3283","HGNC:30908","VP"
"3284","HGNC:16879","VP"
"3285","HGNC:16840","CL"
"3286","HGNC:14312","DL"
"3287","HGNC:17856","VP"
"3288","HGNC:17856","VP"
"3289","HGNC:4524","VN"
"3290","HGNC:18068","VP"
"3291","HGNC:14428","VN"
"3292","HGNC:29393","VP"
"3293","HGNC:44659","VN"
"3294","HGNC:17083","CL"
"3295","HGNC:16011","VP"
"3296","HGNC:17317","CL"
"3297","HGNC:16012","DL"
"3298","HGNC:16009","VP"
"3299","HGNC:12560","VP"
"3300","HGNC:30092","DL"
"3301","HGNC:19246","VP"
"3302","HGNC:24862","DL"
"3303","HGNC:24862","DL"
"3304","HGNC:20318","SV"
"3305","HGNC:20323","VP"
"3306","HGNC:17447","VP"
"3307","HGNC:17448","VP"
"3308","HGNC:13222","DL"
"3309","HGNC:15936","SV"
"3310","HGNC:6359","VP"
"3311","HGNC:17994","CL"
"3312","HGNC:17760","VN"
"3313","HGNC:14887","VP"
"3314","HGNC:17412","DL"
"3315","HGNC:17412","DL"
"3316","HGNC:13999","SV"
"3317","HGNC:13916","VP"
"3318","HGNC:30941","CL"
"3319","HGNC:12758","VP"
"3320","HGNC:17649","VN"
"3321","HGNC:6813","VP"
"3322","HGNC:14122","DL"
"3323","HGNC:25812","DL"
"3324","HGNC:16392","VN"
"3325","HGNC:1573","DL"
"3326","HGNC:30055","DL"
"3327","HGNC:7568","DL"
"3328","HGNC:22042","VP"
"3329","HGNC:35427","VP"
"3330","HGNC:30722","VN"
"3331","HGNC:30721","VP"
"3332","HGNC:18746","VP"
"3333","HGNC:10446","VP"
"3334","HGNC:11940","VP"
"3335","HGNC:24876","DL"
"3336","HGNC:17770","DL"
"3337","HGNC:17466","VN"
"3338","HGNC:17702","VP"
"3339","HGNC:14871","VP"
"3340","HGNC:7852","VN"
"3341","HGNC:16078","VP"
"3342","HGNC:20584","DL"
"3343","HGNC:7830","VN"
"3344","HGNC:2548","DL"
"3345","HGNC:9767","VN"
"3346","HGNC:14914","VP"
"3347","HGNC:14955","VP"
"3348","HGNC:17389","VP"
"3349","HGNC:30394","VP"
"3350","HGNC:30394","VP"
"3351","HGNC:15594","CL"
"3352","HGNC:29517","VP"
"3353","HGNC:12562","VP"
"3354","HGNC:14958","DL"
"3355","HGNC:14891","SV"
"3356","HGNC:14884","SV"
"3357","HGNC:5275","CL"
"3358","HGNC:324","SV"
"3359","HGNC:13944","VP"
"3360","HGNC:13949","DL"
"3361","HGNC:11976","VP"
"3362","HGNC:14661","VP"
"3363","HGNC:16698","VP"
"3364","HGNC:10448","SV"
"3365","HGNC:15673","DL"
"3366","HGNC:14015","DL"
"3367","HGNC:28451","VP"
"3368","HGNC:15527","SV"
"3369","HGNC:14338","VP"
"3370","HGNC:17620","DL"
"3371","HGNC:17781","VP"
"3372","HGNC:28110","SV"
"3373","HGNC:28787","VP"
"3374","HGNC:21718","VP"
"3375","HGNC:23688","SV"
"3376","HGNC:18673","DL"
"3377","HGNC:30083","VP"
"3378","HGNC:30242","SV"
"3379","HGNC:18275","VP"
"3380","HGNC:121","VP"
"3381","HGNC:17704","SV"
"3382","HGNC:13094","VP"
"3383","HGNC:1742","VP"
"3384","HGNC:17059","CL"
"3385","HGNC:1109","SV"
"3386","HGNC:30034","VP"
"3387","HGNC:29123","DL"
"3388","HGNC:15573","SV"
"3389","HGNC:16767","VP"
"3390","HGNC:18077","DL"
"3391","HGNC:4646","CL"
"3392","HGNC:11490","VP"
"3393","HGNC:15579","VP"
"3394","HGNC:19351","SV"
"3395","HGNC:16468","VP"
"3396","HGNC:12994","VP"
"3397","HGNC:18173","VP"
"3398","HGNC:10924","VN"
"3399","HGNC:160","SV"
"3400","HGNC:16643","DL"
"3401","HGNC:11107","SV"
"3402","HGNC:943","VP"
"3403","HGNC:7728","SV"
"3404","HGNC:1120","VP"
"3405","HGNC:14686","VP"
"3406","HGNC:15532","SV"
"3407","HGNC:13717","VP"
"3408","HGNC:15504","VP"
"3409","HGNC:9632","DL"
"3410","HGNC:10467","VN"
"3411","HGNC:6934","VP"
"3412","HGNC:16645","SV"
"3413","HGNC:6290","VN"
"3414","HGNC:4535","VN"
"3415","HGNC:21219","VP"
"3416","HGNC:10761","CL"
"3417","HGNC:16892","VP"
"3418","HGNC:15771","VN"
"3419","HGNC:428","VP"
"3420","HGNC:16031","SV"
"3421","HGNC:6215","CL"
"3422","HGNC:4462","VP"
"3423","HGNC:29923","SV"
"3424","HGNC:12492","CL"
"3425","HGNC:18602","VP"
"3426","HGNC:13310","VN"
"3427","HGNC:10763","VP"
"3428","HGNC:7138","VP"
"3429","HGNC:6350","CL"
"3430","HGNC:8708","VP"
"3431","HGNC:8709","VN"
"3432","HGNC:8716","VP"
"3433","HGNC:8696","VN"
"3434","HGNC:15511","DL"
"3435","HGNC:11346","VP"
"3436","HGNC:10942","VP"
"3437","HGNC:14929","SV"
"3438","HGNC:16051","DL"
"3439","HGNC:18745","SV"
"3440","HGNC:14598","VP"
"3441","HGNC:30171","SV"
"3442","HGNC:2312","VP"
"3443","HGNC:17699","SV"
"3444","HGNC:1631","VN"
"3445","HGNC:18807","DL"
"3446","HGNC:17869","DL"
"3447","HGNC:17845","VN"
"3448","HGNC:6352","VP"
"3449","HGNC:4803","SV"
"3450","HGNC:13629","VP"
"3451","HGNC:1738","SV"
"3452","HGNC:14253","SV"
"3453","HGNC:8688","VN"
"3454","HGNC:8691","VP"
"3455","HGNC:8686","VN"
"3456","HGNC:23572","DL"
"3457","HGNC:22140","SV"
"3458","HGNC:12790","CL"
"3459","HGNC:18601","VN"
"3460","HGNC:1258","VP"
"3461","HGNC:17509","VP"
"3462","HGNC:19972","VP"
"3463","HGNC:1844","VP"
"3464","HGNC:9886","DL"
"3465","HGNC:24142","DL"
"3466","HGNC:8536","SV"
"3467","HGNC:10379","CL"
"3468","HGNC:14487","CL"
"3469","HGNC:16784","VP"
"3470","HGNC:947","SV"
"3471","HGNC:16288","VP"
"3472","HGNC:17241","VP"
"3473","HGNC:16290","DL"
"3474","HGNC:16484","VP"
"3475","HGNC:14026","VP"
"3476","HGNC:16108","VP"
"3477","HGNC:15550","SV"
"3478","HGNC:10977","VP"
"3479","HGNC:17328","VP"
"3480","HGNC:16347","VP"
"3481","HGNC:3722","VP"
"3482","HGNC:29650","CL"
"3483","HGNC:19245","SV"
"3484","HGNC:2428","VN"
"3485","HGNC:16085","VP"
"3486","HGNC:16087","VP"
"3487","HGNC:16088","VP"
"3488","HGNC:21091","VP"
"3489","HGNC:28667","VP"
"3490","HGNC:34352","SV"
"3491","HGNC:6518","VP"
"3492","HGNC:10826","VP"
"3493","HGNC:12000","DL"
"3494","HGNC:20610","SV"
"3495","HGNC:14432","DL"
"3496","HGNC:11960","VP"
"3497","HGNC:18504","VP"
"3498","HGNC:8942","VP"
"3499","HGNC:16827","CL"
"3500","HGNC:21296","VP"
"3501","HGNC:20444","DL"
"3502","HGNC:29271","VP"
"3503","HGNC:26154","SV"
"3504","HGNC:20685","VP"
"3505","HGNC:25625","VN"
"3506","HGNC:17830","DL"
"3507","HGNC:15858","VP"
"3508","HGNC:16509","VP"
"3509","HGNC:30797","VP"
"3510","HGNC:15931","VP"
"3511","HGNC:23842","VP"
"3512","HGNC:3062","VN"
"3513","HGNC:23242","VP"
"3514","HGNC:26269","VP"
"3515","HGNC:26894","VP"
"3516","HGNC:29255","VP"
"3517","HGNC:2542","VP"
"3518","HGNC:3012","VP"
"3519","HGNC:21297","VP"
"3520","HGNC:25374","VP"
"3521","HGNC:10704","DL"
"3522","HGNC:18514","SV"
"3523","HGNC:18241","VP"
"3524","HGNC:26153","CL"
"3525","HGNC:23686","VP"
"3526","HGNC:22146","VN"
"3527","HGNC:29020","VP"
"3528","HGNC:4930","VP"
"3529","HGNC:20001","VP"
"3530","HGNC:25793","DL"
"3531","HGNC:20800","DL"
"3532","HGNC:21304","VP"
"3533","HGNC:23625","SV"
"3534","HGNC:30071","VP"
"3535","HGNC:18798","SV"
"3536","HGNC:27915","VP"
"3537","HGNC:29180","SV"
"3538","HGNC:27379","VP"
"3539","HGNC:25075","VP"
"3540","HGNC:28461","CL"
"3541","HGNC:16385","VP"
"3542","HGNC:29179","SV"
"3543","HGNC:22412","VP"
"3544","HGNC:20065","VP"
"3545","HGNC:20065","VP"
"3546","HGNC:16803","VP"
"3547","HGNC:18423","DL"
"3548","HGNC:14373","CL"
"3549","HGNC:1186","VP"
"3550","HGNC:27364","VN"
"3551","HGNC:18658","CL"
"3552","HGNC:34518","VP"
"3553","HGNC:34518","VP"
"3554","HGNC:28526","SV"
"3555","HGNC:24886","VP"
"3556","HGNC:24351","VP"
"3557","HGNC:29550","DL"
"3558","HGNC:29515","VP"
"3559","HGNC:20964","SV"
"3560","HGNC:23161","DL"
"3561","HGNC:25789","CL"
"3562","HGNC:26649","SV"
"3563","HGNC:28243","VP"
"3564","HGNC:16867","CL"
"3565","HGNC:26818","DL"
